match_id,inning,over,team1,team2,batting_team,winner,total_runs,player_dismissed,innings_wickets,innings_score,aim,remaining_runs,run_rate,required_run_rate,rr_diff,is_batting_team,target
7897,1,11,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,4,0,3,79,-1.0,-1.0,7.181818181818182,-1.0,-1.0,1,0
7897,1,12,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,12,0,3,91,-1.0,-1.0,7.583333333333333,-1.0,-1.0,1,0
7897,1,13,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,6,0,3,97,-1.0,-1.0,7.461538461538462,-1.0,-1.0,1,0
7897,1,14,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,3,2,5,100,-1.0,-1.0,7.142857142857143,-1.0,-1.0,1,0
7897,1,15,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,2,1,6,102,-1.0,-1.0,6.8,-1.0,-1.0,1,0
7897,1,16,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,9,0,6,111,-1.0,-1.0,6.9375,-1.0,-1.0,1,0
7897,1,17,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,10,0,6,121,-1.0,-1.0,7.117647058823529,-1.0,-1.0,1,0
7897,1,18,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,3,1,7,124,-1.0,-1.0,6.888888888888889,-1.0,-1.0,1,0
7897,1,19,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,6,1,8,130,-1.0,-1.0,6.842105263157895,-1.0,-1.0,1,0
7897,1,20,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,3,1,9,133,-1.0,-1.0,6.65,-1.0,-1.0,1,0
7897,2,1,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,1,0,0,1,133.0,132.0,1.0,6.947368421052632,-5.947368421052632,0,0
